order_item_id,order_id,product_id,quantity,unit_price,subtotal
7707,2586,67,4,146.48,585.92
7708,2586,100,3,38.05,114.15
7709,2586,35,2,18.87,37.74
7710,2586,75,1,33.9,33.9
7711,2587,98,3,140.33,420.99
7712,2587,89,5,63.06,315.3
7713,2587,38,5,11.87,59.35
7714,2588,25,2,144.29,288.58
7715,2589,83,2,130.62,261.24
7716,2590,54,4,375.27,1501.08
7717,2591,42,3,10.28,30.84
7718,2591,17,2,480.38,960.76
7719,2591,86,1,450.1,450.1
7720,2591,22,2,202.6,405.2
7721,2591,60,3,358.88,1076.64
7722,2592,33,4,329.42,1317.68
7723,2592,35,2,18.87,37.74
7724,2592,54,1,375.27,375.27
7725,2593,61,3,135.79,407.37
7726,2593,90,4,157.77,631.08
7727,2593,39,4,461.01,1844.04
7728,2593,69,4,414.94,1659.76
7729,2593,57,3,55.2,165.6
7730,2594,18,1,423.15,423.15
7731,2594,50,4,360.67,1442.68
7732,2595,13,5,234.45,1172.25
7733,2595,43,5,250.15,1250.75
7734,2595,62,5,144.69,723.45
7735,2595,83,4,130.62,522.48
7736,2595,62,3,144.69,434.07
7737,2596,65,3,72.5,217.5
7738,2596,86,1,450.1,450.1
7739,2596,55,4,205.95,823.8
7740,2597,92,4,34.18,136.72
7741,2597,6,3,121.04,363.12
7742,2597,94,2,41.72,83.44
7743,2598,40,1,144.16,144.16
7744,2598,51,3,101.56,304.68
7745,2598,24,2,217.84,435.68
7746,2598,57,2,55.2,110.4
7747,2598,10,3,402.34,1207.02
7748,2599,77,4,112.25,449
7749,2599,83,5,130.62,653.1
7750,2599,88,1,275.64,275.64
7751,2600,17,2,480.38,960.76
7752,2600,22,2,202.6,405.2
7753,2600,48,2,391.48,782.96
7754,2600,20,2,181.13,362.26
7755,2601,17,5,480.38,2401.9
7756,2601,41,2,314.73,629.46
7757,2602,92,1,34.18,34.18
7758,2602,50,3,360.67,1082.01
7759,2603,54,4,375.27,1501.08
7760,2603,25,3,144.29,432.87
7761,2603,98,1,140.33,140.33
7762,2603,40,3,144.16,432.48
7763,2603,26,1,313.45,313.45
7764,2604,57,1,55.2,55.2
7765,2604,59,1,330.91,330.91
7766,2604,28,1,87.71,87.71
7767,2604,27,3,345.01,1035.03
7768,2604,31,1,214.73,214.73
7769,2605,66,3,384.26,1152.78
7770,2605,29,3,122.88,368.64
7771,2605,17,5,480.38,2401.9
7772,2605,33,3,329.42,988.26
7773,2606,87,3,476.96,1430.88
7774,2607,52,2,403.26,806.52
7775,2608,92,4,34.18,136.72
7776,2608,70,1,303.87,303.87
7777,2609,82,4,71.64,286.56
7778,2609,3,4,321.8,1287.2
7779,2609,15,4,371.75,1487
7780,2610,69,3,414.94,1244.82
7781,2610,23,5,272.6,1363
7782,2611,70,2,303.87,607.74
7783,2611,41,4,314.73,1258.92
7784,2612,85,1,448.65,448.65
7785,2613,54,2,375.27,750.54
7786,2613,8,1,30.66,30.66
7787,2613,2,3,243.6,730.8
7788,2613,57,4,55.2,220.8
7789,2614,31,5,214.73,1073.65
7790,2615,76,2,273.1,546.2
7791,2615,25,3,144.29,432.87
7792,2615,38,1,11.87,11.87
7793,2615,41,1,314.73,314.73
7794,2616,43,1,250.15,250.15
7795,2616,67,1,146.48,146.48
7796,2616,18,5,423.15,2115.75
7797,2616,20,5,181.13,905.65
7798,2617,90,2,157.77,315.54
7799,2617,98,4,140.33,561.32
7800,2617,2,3,243.6,730.8
7801,2617,58,4,433.93,1735.72
7802,2618,70,1,303.87,303.87
7803,2619,13,3,234.45,703.35
7804,2619,32,2,260.99,521.98
7805,2619,21,3,488.47,1465.41
7806,2619,66,3,384.26,1152.78
7807,2619,72,2,152.08,304.16
7808,2620,4,1,117.56,117.56
7809,2621,51,1,101.56,101.56
7810,2621,78,3,279.16,837.48
7811,2621,75,2,33.9,67.8
7812,2622,90,5,157.77,788.85
7813,2622,60,2,358.88,717.76
7814,2622,90,4,157.77,631.08
7815,2622,46,5,446.64,2233.2
7816,2622,33,2,329.42,658.84
7817,2623,57,2,55.2,110.4
7818,2624,33,5,329.42,1647.1
7819,2624,14,5,472.64,2363.2
7820,2624,76,2,273.1,546.2
7821,2625,18,2,423.15,846.3
7822,2625,90,2,157.77,315.54
7823,2625,50,4,360.67,1442.68
7824,2626,26,1,313.45,313.45
7825,2627,77,5,112.25,561.25
7826,2627,31,3,214.73,644.19
7827,2627,73,1,487.67,487.67
7828,2627,93,1,266.65,266.65
7829,2627,79,4,34.53,138.12
7830,2628,1,3,483.17,1449.51
7831,2628,28,2,87.71,175.42
7832,2628,17,2,480.38,960.76
7833,2628,86,4,450.1,1800.4
7834,2629,20,2,181.13,362.26
7835,2629,9,3,133.05,399.15
7836,2629,14,4,472.64,1890.56
7837,2629,93,5,266.65,1333.25
7838,2629,11,1,147.32,147.32
7839,2630,59,2,330.91,661.82
7840,2630,85,1,448.65,448.65
7841,2631,37,2,463.79,927.58
7842,2632,22,4,202.6,810.4
7843,2633,28,4,87.71,350.84
7844,2634,73,4,487.67,1950.68
7845,2634,3,1,321.8,321.8
7846,2634,88,2,275.64,551.28
7847,2635,69,4,414.94,1659.76
7848,2635,90,4,157.77,631.08
7849,2635,46,3,446.64,1339.92
7850,2636,98,2,140.33,280.66
7851,2637,34,4,59.14,236.56
7852,2637,58,1,433.93,433.93
7853,2637,95,2,442.92,885.84
7854,2637,48,3,391.48,1174.44
7855,2637,53,2,120.42,240.84
7856,2638,95,5,442.92,2214.6
7857,2638,79,5,34.53,172.65
7858,2638,82,5,71.64,358.2
7859,2638,45,3,444.26,1332.78
7860,2638,95,3,442.92,1328.76
7861,2639,94,2,41.72,83.44
7862,2639,58,5,433.93,2169.65
7863,2640,87,3,476.96,1430.88
7864,2640,85,4,448.65,1794.6
7865,2640,75,2,33.9,67.8
7866,2640,39,5,461.01,2305.05
7867,2641,48,2,391.48,782.96
7868,2641,35,2,18.87,37.74
7869,2641,72,3,152.08,456.24
7870,2641,30,2,70.69,141.38
7871,2641,57,2,55.2,110.4
7872,2642,85,1,448.65,448.65
7873,2643,42,3,10.28,30.84
7874,2643,96,2,130.71,261.42
7875,2643,88,4,275.64,1102.56
7876,2643,30,4,70.69,282.76
7877,2643,38,2,11.87,23.74
7878,2644,85,1,448.65,448.65
7879,2644,44,1,71.57,71.57
7880,2644,79,3,34.53,103.59
7881,2644,100,1,38.05,38.05
7882,2645,61,3,135.79,407.37
7883,2645,45,3,444.26,1332.78
7884,2645,75,5,33.9,169.5
7885,2646,100,5,38.05,190.25
7886,2646,11,5,147.32,736.6
7887,2647,43,1,250.15,250.15
7888,2647,97,5,425.33,2126.65
7889,2647,54,5,375.27,1876.35
7890,2648,92,4,34.18,136.72
7891,2648,74,3,325.4,976.2
7892,2648,61,3,135.79,407.37
7893,2649,56,3,180.06,540.18
7894,2649,95,3,442.92,1328.76
7895,2650,33,3,329.42,988.26
7896,2651,91,4,196.31,785.24
7897,2651,29,4,122.88,491.52
7898,2652,62,3,144.69,434.07
7899,2652,18,5,423.15,2115.75
7900,2653,73,1,487.67,487.67
7901,2653,36,1,74.4,74.4
7902,2653,12,2,235.36,470.72
7903,2653,58,4,433.93,1735.72
7904,2653,61,5,135.79,678.95
7905,2654,34,2,59.14,118.28
7906,2655,92,3,34.18,102.54
7907,2656,89,1,63.06,63.06
7908,2657,67,4,146.48,585.92
7909,2657,80,2,165.82,331.64
7910,2657,57,2,55.2,110.4
7911,2658,47,4,218.62,874.48
7912,2658,45,5,444.26,2221.3
7913,2659,67,5,146.48,732.4
7914,2660,3,2,321.8,643.6
7915,2660,30,1,70.69,70.69
7916,2660,29,2,122.88,245.76
7917,2660,79,2,34.53,69.06
7918,2661,80,4,165.82,663.28
7919,2661,77,5,112.25,561.25
7920,2661,19,1,280.77,280.77
7921,2662,47,2,218.62,437.24
7922,2662,42,3,10.28,30.84
7923,2663,46,5,446.64,2233.2
7924,2663,30,4,70.69,282.76
7925,2663,61,2,135.79,271.58
7926,2664,77,4,112.25,449
7927,2665,31,3,214.73,644.19
7928,2666,34,5,59.14,295.7
7929,2666,26,2,313.45,626.9
7930,2667,47,3,218.62,655.86
7931,2667,93,1,266.65,266.65
7932,2667,25,3,144.29,432.87
7933,2667,92,3,34.18,102.54
7934,2667,23,5,272.6,1363
7935,2668,63,4,229.68,918.72
7936,2668,51,5,101.56,507.8
7937,2668,70,5,303.87,1519.35
7938,2668,57,2,55.2,110.4
7939,2668,29,1,122.88,122.88
7940,2669,29,2,122.88,245.76
7941,2669,28,4,87.71,350.84
7942,2669,26,1,313.45,313.45
7943,2670,17,3,480.38,1441.14
7944,2670,53,4,120.42,481.68
7945,2670,18,4,423.15,1692.6
7946,2671,83,3,130.62,391.86
7947,2671,68,2,100.19,200.38
7948,2671,57,3,55.2,165.6
7949,2672,9,3,133.05,399.15
7950,2673,24,3,217.84,653.52
7951,2673,37,5,463.79,2318.95
7952,2673,15,3,371.75,1115.25
7953,2673,25,1,144.29,144.29
7954,2673,21,2,488.47,976.94
7955,2674,48,4,391.48,1565.92
7956,2674,94,2,41.72,83.44
7957,2675,17,1,480.38,480.38
7958,2676,54,3,375.27,1125.81
7959,2676,99,3,107.85,323.55
7960,2676,46,4,446.64,1786.56
7961,2676,88,1,275.64,275.64
7962,2676,91,5,196.31,981.55
7963,2677,21,3,488.47,1465.41
7964,2677,69,2,414.94,829.88
7965,2677,90,5,157.77,788.85
7966,2678,86,5,450.1,2250.5
7967,2678,43,2,250.15,500.3
7968,2678,82,3,71.64,214.92
7969,2678,26,5,313.45,1567.25
7970,2679,87,3,476.96,1430.88
7971,2679,26,1,313.45,313.45
7972,2679,70,2,303.87,607.74
7973,2679,30,3,70.69,212.07
7974,2680,80,2,165.82,331.64
7975,2681,95,2,442.92,885.84
7976,2681,8,5,30.66,153.3
7977,2681,40,3,144.16,432.48
7978,2682,77,2,112.25,224.5
7979,2682,99,5,107.85,539.25
7980,2682,7,5,402.41,2012.05
7981,2682,100,4,38.05,152.2
7982,2682,13,1,234.45,234.45
7983,2683,83,4,130.62,522.48
7984,2683,94,2,41.72,83.44
7985,2683,90,4,157.77,631.08
7986,2683,96,1,130.71,130.71
7987,2683,55,4,205.95,823.8
7988,2684,40,5,144.16,720.8
7989,2684,58,4,433.93,1735.72
7990,2684,13,3,234.45,703.35
7991,2684,44,1,71.57,71.57
7992,2684,16,5,465.73,2328.65
7993,2685,43,2,250.15,500.3
7994,2685,47,3,218.62,655.86
7995,2686,72,1,152.08,152.08
7996,2686,75,3,33.9,101.7
7997,2686,80,4,165.82,663.28
7998,2686,32,5,260.99,1304.95
7999,2687,31,1,214.73,214.73
8000,2687,5,3,142.14,426.42
8001,2688,21,5,488.47,2442.35
8002,2688,67,5,146.48,732.4
8003,2688,55,3,205.95,617.85
8004,2689,22,4,202.6,810.4
8005,2689,35,2,18.87,37.74
8006,2689,88,4,275.64,1102.56
8007,2689,97,2,425.33,850.66
8008,2690,84,4,397.33,1589.32
8009,2690,81,3,499.89,1499.67
8010,2690,63,3,229.68,689.04
8011,2690,68,3,100.19,300.57
8012,2690,95,1,442.92,442.92
8013,2691,46,2,446.64,893.28
8014,2691,11,1,147.32,147.32
8015,2691,4,1,117.56,117.56
8016,2691,77,5,112.25,561.25
8017,2691,8,2,30.66,61.32
8018,2692,40,3,144.16,432.48
8019,2692,63,2,229.68,459.36
8020,2693,32,3,260.99,782.97
8021,2693,26,2,313.45,626.9
8022,2694,2,3,243.6,730.8
8023,2695,8,4,30.66,122.64
8024,2695,54,4,375.27,1501.08
8025,2695,67,1,146.48,146.48
8026,2696,51,5,101.56,507.8
8027,2696,48,1,391.48,391.48
8028,2696,84,5,397.33,1986.65
8029,2696,61,5,135.79,678.95
8030,2696,75,2,33.9,67.8
8031,2697,26,4,313.45,1253.8
8032,2697,75,5,33.9,169.5
8033,2697,78,2,279.16,558.32
8034,2698,26,5,313.45,1567.25
8035,2698,89,2,63.06,126.12
8036,2698,13,3,234.45,703.35
8037,2699,73,1,487.67,487.67
8038,2699,44,3,71.57,214.71
8039,2700,83,1,130.62,130.62
8040,2700,81,1,499.89,499.89
8041,2700,25,2,144.29,288.58
8042,2701,37,2,463.79,927.58
8043,2701,90,2,157.77,315.54
8044,2701,55,2,205.95,411.9
8045,2702,44,1,71.57,71.57
8046,2702,30,1,70.69,70.69
8047,2702,15,5,371.75,1858.75
8048,2702,68,1,100.19,100.19
8049,2702,37,3,463.79,1391.37
8050,2703,2,1,243.6,243.6
8051,2703,74,2,325.4,650.8
8052,2704,70,5,303.87,1519.35
8053,2704,17,1,480.38,480.38
8054,2704,36,4,74.4,297.6
8055,2704,22,3,202.6,607.8
8056,2704,57,2,55.2,110.4
8057,2705,98,4,140.33,561.32
8058,2705,96,3,130.71,392.13
8059,2705,89,2,63.06,126.12
8060,2705,16,1,465.73,465.73
8061,2705,50,2,360.67,721.34
8062,2706,93,5,266.65,1333.25
8063,2706,46,2,446.64,893.28
8064,2706,2,1,243.6,243.6
8065,2706,67,1,146.48,146.48
8066,2706,57,2,55.2,110.4
8067,2707,93,4,266.65,1066.6
8068,2707,34,2,59.14,118.28
8069,2708,62,3,144.69,434.07
8070,2708,17,3,480.38,1441.14
8071,2708,50,3,360.67,1082.01
8072,2708,89,1,63.06,63.06
8073,2708,8,1,30.66,30.66
8074,2709,13,4,234.45,937.8
8075,2710,30,4,70.69,282.76
8076,2710,96,5,130.71,653.55
8077,2710,74,5,325.4,1627
8078,2710,6,5,121.04,605.2
8079,2711,92,4,34.18,136.72
8080,2711,16,4,465.73,1862.92
8081,2711,33,2,329.42,658.84
8082,2711,82,1,71.64,71.64
8083,2711,74,5,325.4,1627
8084,2712,72,4,152.08,608.32
8085,2712,90,1,157.77,157.77
8086,2712,13,5,234.45,1172.25
8087,2713,38,3,11.87,35.61
8088,2713,69,5,414.94,2074.7
8089,2713,64,2,325.29,650.58
8090,2713,67,5,146.48,732.4
8091,2713,91,3,196.31,588.93
8092,2714,84,3,397.33,1191.99
8093,2714,32,2,260.99,521.98
8094,2714,61,2,135.79,271.58
8095,2714,54,4,375.27,1501.08
8096,2715,76,2,273.1,546.2
8097,2715,28,4,87.71,350.84
8098,2715,30,1,70.69,70.69
8099,2716,14,5,472.64,2363.2
8100,2716,49,3,388.97,1166.91
8101,2716,35,3,18.87,56.61
8102,2716,24,4,217.84,871.36
8103,2717,1,2,483.17,966.34
8104,2717,46,5,446.64,2233.2
8105,2717,92,1,34.18,34.18
8106,2717,88,5,275.64,1378.2
8107,2717,5,2,142.14,284.28
8108,2718,97,2,425.33,850.66
8109,2718,44,5,71.57,357.85
8110,2719,8,1,30.66,30.66
8111,2720,74,3,325.4,976.2
8112,2720,69,3,414.94,1244.82
8113,2720,41,4,314.73,1258.92
8114,2720,69,1,414.94,414.94
8115,2720,40,2,144.16,288.32
8116,2721,32,4,260.99,1043.96
8117,2721,86,2,450.1,900.2
8118,2721,30,2,70.69,141.38
8119,2722,28,4,87.71,350.84
8120,2723,74,4,325.4,1301.6
8121,2723,55,2,205.95,411.9
8122,2723,71,2,77.6,155.2
8123,2723,32,2,260.99,521.98
8124,2723,46,1,446.64,446.64
8125,2724,68,5,100.19,500.95
8126,2724,92,3,34.18,102.54
8127,2724,30,3,70.69,212.07
8128,2725,87,3,476.96,1430.88
8129,2725,94,2,41.72,83.44
8130,2725,5,1,142.14,142.14
8131,2725,19,3,280.77,842.31
8132,2726,4,4,117.56,470.24
8133,2726,83,3,130.62,391.86
8134,2727,41,5,314.73,1573.65
8135,2727,85,3,448.65,1345.95
8136,2727,15,5,371.75,1858.75
8137,2727,97,2,425.33,850.66
8138,2727,66,3,384.26,1152.78
8139,2728,89,2,63.06,126.12
8140,2728,51,3,101.56,304.68
8141,2728,3,2,321.8,643.6
8142,2728,95,5,442.92,2214.6
8143,2728,54,4,375.27,1501.08
8144,2729,59,3,330.91,992.73
8145,2729,16,1,465.73,465.73
8146,2730,47,1,218.62,218.62
8147,2730,92,5,34.18,170.9
8148,2730,43,5,250.15,1250.75
8149,2730,32,3,260.99,782.97
8150,2730,87,5,476.96,2384.8
8151,2731,59,4,330.91,1323.64
8152,2731,49,2,388.97,777.94
8153,2732,47,5,218.62,1093.1
8154,2732,82,5,71.64,358.2
8155,2733,62,2,144.69,289.38
8156,2733,66,1,384.26,384.26
8157,2733,80,1,165.82,165.82
8158,2734,91,5,196.31,981.55
8159,2734,66,1,384.26,384.26
8160,2734,28,4,87.71,350.84
8161,2735,27,2,345.01,690.02
8162,2735,87,2,476.96,953.92
8163,2735,15,4,371.75,1487
8164,2735,81,2,499.89,999.78
8165,2735,58,3,433.93,1301.79
8166,2736,98,3,140.33,420.99
8167,2736,1,2,483.17,966.34
8168,2736,10,3,402.34,1207.02
8169,2736,93,5,266.65,1333.25
8170,2737,96,2,130.71,261.42
8171,2737,47,3,218.62,655.86
8172,2737,83,4,130.62,522.48
8173,2738,50,3,360.67,1082.01
8174,2738,94,1,41.72,41.72
8175,2738,79,3,34.53,103.59
8176,2738,89,3,63.06,189.18
8177,2739,71,5,77.6,388
8178,2739,22,3,202.6,607.8
8179,2740,2,2,243.6,487.2
8180,2741,28,2,87.71,175.42
8181,2741,96,2,130.71,261.42
8182,2741,64,2,325.29,650.58
8183,2742,4,3,117.56,352.68
8184,2742,95,1,442.92,442.92
8185,2742,54,1,375.27,375.27
8186,2742,100,5,38.05,190.25
8187,2743,100,2,38.05,76.1
8188,2744,83,1,130.62,130.62
8189,2744,99,5,107.85,539.25
8190,2744,83,4,130.62,522.48
8191,2744,60,1,358.88,358.88
8192,2744,38,1,11.87,11.87
8193,2745,65,1,72.5,72.5
8194,2746,11,3,147.32,441.96
8195,2746,73,2,487.67,975.34
8196,2747,93,5,266.65,1333.25
8197,2747,63,4,229.68,918.72
8198,2747,19,1,280.77,280.77
8199,2748,47,5,218.62,1093.1
8200,2749,31,2,214.73,429.46
8201,2749,26,1,313.45,313.45
8202,2749,2,1,243.6,243.6
8203,2749,81,3,499.89,1499.67
8204,2750,79,2,34.53,69.06
8205,2750,99,2,107.85,215.7
8206,2751,39,1,461.01,461.01
8207,2751,6,2,121.04,242.08
8208,2751,37,2,463.79,927.58
8209,2751,61,4,135.79,543.16
8210,2752,26,1,313.45,313.45
8211,2752,65,4,72.5,290
8212,2752,52,1,403.26,403.26
8213,2752,56,3,180.06,540.18
8214,2752,96,2,130.71,261.42
8215,2753,45,2,444.26,888.52
8216,2753,77,3,112.25,336.75
8217,2753,57,1,55.2,55.2
8218,2753,84,5,397.33,1986.65
8219,2754,10,3,402.34,1207.02
8220,2754,42,5,10.28,51.4
8221,2754,72,5,152.08,760.4
8222,2755,69,5,414.94,2074.7
8223,2755,31,4,214.73,858.92
8224,2755,98,5,140.33,701.65
8225,2755,95,4,442.92,1771.68
8226,2756,7,3,402.41,1207.23
8227,2756,60,2,358.88,717.76
8228,2757,34,2,59.14,118.28
8229,2757,83,3,130.62,391.86
8230,2757,6,3,121.04,363.12
8231,2757,4,3,117.56,352.68
8232,2758,54,1,375.27,375.27
8233,2759,47,4,218.62,874.48
8234,2759,49,1,388.97,388.97
8235,2759,14,4,472.64,1890.56
8236,2759,58,3,433.93,1301.79
8237,2759,96,1,130.71,130.71
8238,2760,72,1,152.08,152.08
8239,2760,38,1,11.87,11.87
8240,2760,36,3,74.4,223.2
8241,2761,76,2,273.1,546.2
8242,2762,86,1,450.1,450.1
8243,2762,68,3,100.19,300.57
8244,2762,92,2,34.18,68.36
8245,2762,43,4,250.15,1000.6
8246,2763,93,1,266.65,266.65
8247,2763,45,4,444.26,1777.04
8248,2763,74,3,325.4,976.2
8249,2763,64,4,325.29,1301.16
8250,2763,51,1,101.56,101.56
8251,2764,64,3,325.29,975.87
8252,2764,55,5,205.95,1029.75
8253,2764,89,3,63.06,189.18
8254,2765,69,4,414.94,1659.76
8255,2765,58,2,433.93,867.86
8256,2766,36,4,74.4,297.6
8257,2766,11,2,147.32,294.64
8258,2767,51,3,101.56,304.68
8259,2767,72,2,152.08,304.16
8260,2767,32,2,260.99,521.98
8261,2767,60,2,358.88,717.76
8262,2768,24,4,217.84,871.36
8263,2769,7,1,402.41,402.41
8264,2769,34,5,59.14,295.7
8265,2769,27,4,345.01,1380.04
8266,2769,65,1,72.5,72.5
8267,2770,18,5,423.15,2115.75
8268,2771,10,4,402.34,1609.36
8269,2771,57,2,55.2,110.4
8270,2771,32,4,260.99,1043.96
8271,2771,46,3,446.64,1339.92
8272,2772,1,3,483.17,1449.51
8273,2772,85,2,448.65,897.3
8274,2772,91,1,196.31,196.31
8275,2773,23,4,272.6,1090.4
8276,2773,71,5,77.6,388
8277,2773,33,3,329.42,988.26
8278,2773,50,1,360.67,360.67
8279,2773,9,2,133.05,266.1
8280,2774,27,1,345.01,345.01
8281,2774,88,2,275.64,551.28
8282,2774,14,2,472.64,945.28
8283,2775,70,5,303.87,1519.35
8284,2775,14,5,472.64,2363.2
8285,2775,67,2,146.48,292.96
8286,2775,37,4,463.79,1855.16
8287,2776,93,3,266.65,799.95
8288,2777,40,2,144.16,288.32
8289,2777,41,5,314.73,1573.65
8290,2777,74,1,325.4,325.4
8291,2777,36,1,74.4,74.4
8292,2777,64,2,325.29,650.58
8293,2778,59,2,330.91,661.82
8294,2778,30,2,70.69,141.38
8295,2778,99,5,107.85,539.25
8296,2778,92,2,34.18,68.36
8297,2778,65,4,72.5,290
8298,2779,80,4,165.82,663.28
8299,2779,90,1,157.77,157.77
8300,2779,12,4,235.36,941.44
8301,2779,90,2,157.77,315.54
8302,2779,73,4,487.67,1950.68
8303,2780,76,5,273.1,1365.5
8304,2781,11,5,147.32,736.6
8305,2781,44,5,71.57,357.85
8306,2781,88,1,275.64,275.64
8307,2782,61,3,135.79,407.37
8308,2782,34,3,59.14,177.42
8309,2782,64,4,325.29,1301.16
8310,2782,4,3,117.56,352.68
8311,2783,93,1,266.65,266.65
8312,2783,7,3,402.41,1207.23
8313,2783,67,4,146.48,585.92
8314,2783,99,5,107.85,539.25
8315,2783,52,4,403.26,1613.04
8316,2784,19,5,280.77,1403.85
8317,2784,37,2,463.79,927.58
8318,2784,100,1,38.05,38.05
8319,2784,62,1,144.69,144.69
8320,2785,50,4,360.67,1442.68
8321,2785,10,2,402.34,804.68
8322,2786,44,2,71.57,143.14
8323,2786,2,2,243.6,487.2
8324,2787,47,3,218.62,655.86
8325,2788,1,4,483.17,1932.68
8326,2789,64,2,325.29,650.58
8327,2789,40,4,144.16,576.64
8328,2789,100,1,38.05,38.05
8329,2789,22,4,202.6,810.4
8330,2789,18,2,423.15,846.3
8331,2790,97,3,425.33,1275.99
8332,2790,55,1,205.95,205.95
8333,2791,7,4,402.41,1609.64
8334,2791,26,1,313.45,313.45
8335,2791,23,5,272.6,1363
8336,2791,92,3,34.18,102.54
8337,2792,58,4,433.93,1735.72
8338,2792,39,3,461.01,1383.03
8339,2792,38,5,11.87,59.35
8340,2792,19,3,280.77,842.31
8341,2793,43,3,250.15,750.45
8342,2793,18,3,423.15,1269.45
8343,2793,6,2,121.04,242.08
8344,2794,40,4,144.16,576.64
8345,2794,22,1,202.6,202.6
8346,2794,94,5,41.72,208.6
8347,2794,12,5,235.36,1176.8
8348,2794,87,4,476.96,1907.84
8349,2795,77,2,112.25,224.5
8350,2796,57,2,55.2,110.4
8351,2796,40,5,144.16,720.8
8352,2796,31,1,214.73,214.73
8353,2797,53,4,120.42,481.68
8354,2797,37,1,463.79,463.79
8355,2798,48,4,391.48,1565.92
8356,2799,26,5,313.45,1567.25
8357,2799,20,1,181.13,181.13
8358,2799,72,2,152.08,304.16
8359,2800,50,3,360.67,1082.01
8360,2800,13,1,234.45,234.45
8361,2801,56,3,180.06,540.18
8362,2801,85,5,448.65,2243.25
8363,2801,76,1,273.1,273.1
8364,2802,13,1,234.45,234.45
8365,2803,84,5,397.33,1986.65
8366,2804,94,5,41.72,208.6
8367,2804,8,2,30.66,61.32
8368,2805,41,5,314.73,1573.65
8369,2806,1,1,483.17,483.17
8370,2806,24,1,217.84,217.84
8371,2806,72,2,152.08,304.16
8372,2806,41,1,314.73,314.73
8373,2806,42,4,10.28,41.12
8374,2807,2,1,243.6,243.6
8375,2807,71,1,77.6,77.6
8376,2807,82,5,71.64,358.2
8377,2807,47,3,218.62,655.86
8378,2808,62,3,144.69,434.07
8379,2808,97,2,425.33,850.66
8380,2809,7,4,402.41,1609.64
8381,2810,77,3,112.25,336.75
8382,2811,86,4,450.1,1800.4
8383,2812,81,2,499.89,999.78
8384,2813,32,2,260.99,521.98
8385,2813,77,5,112.25,561.25
8386,2813,27,4,345.01,1380.04
8387,2814,59,3,330.91,992.73
8388,2814,60,1,358.88,358.88
8389,2815,10,2,402.34,804.68
8390,2816,85,2,448.65,897.3
8391,2816,86,3,450.1,1350.3
8392,2817,17,3,480.38,1441.14
8393,2818,98,3,140.33,420.99
8394,2818,32,4,260.99,1043.96
8395,2819,15,5,371.75,1858.75
8396,2819,57,4,55.2,220.8
8397,2819,12,3,235.36,706.08
8398,2819,10,4,402.34,1609.36
8399,2820,72,2,152.08,304.16
8400,2820,54,1,375.27,375.27
8401,2820,69,1,414.94,414.94
8402,2821,44,2,71.57,143.14
8403,2821,69,2,414.94,829.88
8404,2821,24,2,217.84,435.68
8405,2821,46,1,446.64,446.64
8406,2821,31,4,214.73,858.92
8407,2822,24,3,217.84,653.52
8408,2822,54,1,375.27,375.27
8409,2823,52,4,403.26,1613.04
8410,2824,7,4,402.41,1609.64
8411,2824,92,4,34.18,136.72
8412,2824,25,3,144.29,432.87
8413,2824,17,1,480.38,480.38
8414,2825,2,5,243.6,1218
8415,2825,56,3,180.06,540.18
8416,2826,19,4,280.77,1123.08
8417,2827,76,3,273.1,819.3
8418,2827,51,1,101.56,101.56
8419,2827,25,3,144.29,432.87
8420,2827,51,5,101.56,507.8
8421,2828,44,4,71.57,286.28
8422,2828,74,1,325.4,325.4
8423,2828,59,4,330.91,1323.64
8424,2829,10,3,402.34,1207.02
8425,2829,51,1,101.56,101.56
8426,2829,52,1,403.26,403.26
8427,2830,40,2,144.16,288.32
8428,2830,61,4,135.79,543.16
8429,2831,21,2,488.47,976.94
8430,2832,52,4,403.26,1613.04
8431,2833,36,4,74.4,297.6
8432,2833,27,2,345.01,690.02
8433,2833,40,2,144.16,288.32
8434,2833,56,4,180.06,720.24
8435,2833,10,4,402.34,1609.36
8436,2834,64,2,325.29,650.58
8437,2834,97,5,425.33,2126.65
8438,2834,80,1,165.82,165.82
8439,2835,10,5,402.34,2011.7
8440,2835,23,1,272.6,272.6
8441,2835,53,2,120.42,240.84
8442,2835,6,2,121.04,242.08
8443,2836,3,2,321.8,643.6
8444,2836,48,2,391.48,782.96
8445,2836,64,4,325.29,1301.16
8446,2837,83,1,130.62,130.62
8447,2837,50,4,360.67,1442.68
8448,2838,70,5,303.87,1519.35
8449,2838,76,1,273.1,273.1
8450,2839,67,3,146.48,439.44
8451,2839,60,5,358.88,1794.4
8452,2839,19,4,280.77,1123.08
8453,2839,6,2,121.04,242.08
8454,2839,72,5,152.08,760.4
8455,2840,94,5,41.72,208.6
8456,2840,5,4,142.14,568.56
8457,2840,18,4,423.15,1692.6
8458,2841,49,4,388.97,1555.88
8459,2841,26,3,313.45,940.35
8460,2841,22,2,202.6,405.2
8461,2841,95,5,442.92,2214.6
8462,2841,52,5,403.26,2016.3
8463,2842,12,3,235.36,706.08
8464,2842,46,2,446.64,893.28
8465,2843,28,1,87.71,87.71
8466,2843,98,3,140.33,420.99
8467,2843,73,3,487.67,1463.01
8468,2844,26,5,313.45,1567.25
8469,2844,87,4,476.96,1907.84
8470,2844,78,1,279.16,279.16
8471,2845,22,2,202.6,405.2
8472,2846,43,5,250.15,1250.75
